fecha_corte,centro_logistico,producto_id,categoria,subcategoria,stock_unidades,valor_inventario_cop
2023-03-31,Bogotá,115,Tecnología y Seguridad,Sensores,254,217726902
2023-03-31,Bogotá,50,Equipos Eléctricos,Cables,134,6720491
2023-03-31,Bogotá,22,Herramientas Industriales,Sierras,81,4232676
2023-03-31,Bogotá,122,Tecnología y Seguridad,Control de acceso,106,92336888
2023-03-31,Bogotá,68,Repuestos Automotrices,Filtros,166,162259284
2023-03-31,Bogotá,153,Materiales de Construcción,Impermeabilizantes,73,50757145
2023-03-31,Bogotá,139,Materiales de Construcción,Tuberías,41,36986558
2023-03-31,Bogotá,106,Tecnología y Seguridad,DVR,92,50382188
2023-03-31,Bogotá,94,Repuestos Automotrices,Bujías,112,102517210
2023-03-31,Bogotá,12,Herramientas Industriales,Llaves,131,44754960
2023-03-31,Bogotá,130,Materiales de Construcción,Adhesivos,126,72607467
2023-03-31,Bogotá,13,Herramientas Industriales,Llaves,42,22047297
2023-03-31,Bogotá,67,Repuestos Automotrices,Filtros,280,42217746
2023-03-31,Bogotá,82,Repuestos Automotrices,Lubricantes,100,64758658
2023-03-31,Bogotá,146,Materiales de Construcción,Aislantes,165,7971730
2023-03-31,Bogotá,155,Materiales de Construcción,Impermeabilizantes,65,57334500
2023-03-31,Bogotá,120,Tecnología y Seguridad,Sensores,0,0
2023-03-31,Bogotá,27,Herramientas Industriales,Compresores,97,93633927
2023-03-31,Bogotá,142,Materiales de Construcción,Tuberías,108,40643241
2023-03-31,Bogotá,37,Equipos Eléctricos,Transformadores,151,3968026
2023-03-31,Bogotá,100,Tecnología y Seguridad,Cámaras,121,112062260
2023-03-31,Bogotá,8,Herramientas Industriales,Taladros,157,31490208
2023-03-31,Bogotá,72,Repuestos Automotrices,Filtros,41,20368959
2023-03-31,Bogotá,126,Tecnología y Seguridad,Control de acceso,145,48360582
2023-03-31,Bogotá,76,Repuestos Automotrices,Frenos,267,245012042
2023-03-31,Bogotá,105,Tecnología y Seguridad,DVR,105,2653536
2023-03-31,Bogotá,80,Repuestos Automotrices,Frenos,52,14403985
2023-03-31,Bogotá,66,Repuestos Automotrices,Filtros,58,27937022
2023-03-31,Bogotá,33,Equipos Eléctricos,Transformadores,195,60853693
2023-03-31,Bogotá,19,Herramientas Industriales,Sierras,173,58829623
2023-03-31,Bogotá,18,Herramientas Industriales,Sierras,77,76691712
2023-03-31,Bogotá,113,Tecnología y Seguridad,Sensores,97,29406508
2023-03-31,Bogotá,2,Herramientas Industriales,Taladros,33,24803567
2023-03-31,Bogotá,73,Repuestos Automotrices,Frenos,0,0
2023-03-31,Bogotá,30,Herramientas Industriales,Compresores,154,10611647
2023-03-31,Bogotá,17,Herramientas Industriales,Sierras,118,9712935
2023-03-31,Bogotá,127,Tecnología y Seguridad,Control de acceso,52,44756177
2023-03-31,Bogotá,77,Repuestos Automotrices,Frenos,0,0
2023-03-31,Bogotá,20,Herramientas Industriales,Sierras,161,118058730
2023-03-31,Bogotá,159,Materiales de Construcción,Impermeabilizantes,48,22475394
2023-03-31,Bogotá,136,Materiales de Construcción,Adhesivos,121,99831838
2023-03-31,Bogotá,65,Repuestos Automotrices,Filtros,203,5243128
2023-03-31,Bogotá,6,Herramientas Industriales,Taladros,113,5054796
2023-03-31,Bogotá,55,Equipos Eléctricos,Cables,170,45114647
2023-03-31,Bogotá,109,Tecnología y Seguridad,DVR,2,655408
2023-03-31,Bogotá,42,Equipos Eléctricos,Breakers,266,97897969
2023-03-31,Barranquilla,9,Herramientas Industriales,Llaves,163,54880652
2023-03-31,Barranquilla,138,Materiales de Construcción,Tuberías,205,111762421
2023-03-31,Barranquilla,129,Materiales de Construcción,Adhesivos,191,182785670
2023-03-31,Barranquilla,39,Equipos Eléctricos,Transformadores,59,43785908
2023-03-31,Barranquilla,123,Tecnología y Seguridad,Control de acceso,166,5573897
2023-03-31,Barranquilla,143,Materiales de Construcción,Tuberías,97,61675171
2023-03-31,Barranquilla,155,Materiales de Construcción,Impermeabilizantes,200,166687270
2023-03-31,Barranquilla,139,Materiales de Construcción,Tuberías,137,118103131
2023-03-31,Barranquilla,91,Repuestos Automotrices,Bujías,99,36712061
2023-03-31,Barranquilla,146,Materiales de Construcción,Aislantes,134,7101403
2023-03-31,Barranquilla,97,Tecnología y Seguridad,Cámaras,119,111661085
2023-03-31,Barranquilla,43,Equipos Eléctricos,Breakers,184,63990353
2023-03-31,Barranquilla,60,Equipos Eléctricos,Tableros,10,8576740
2023-03-31,Barranquilla,61,Equipos Eléctricos,Tableros,0,0
2023-03-31,Barranquilla,86,Repuestos Automotrices,Lubricantes,91,64567003
2023-03-31,Barranquilla,85,Repuestos Automotrices,Lubricantes,153,9142003
2023-03-31,Barranquilla,66,Repuestos Automotrices,Filtros,266,119911771
2023-03-31,Barranquilla,45,Equipos Eléctricos,Breakers,210,200222835
2023-03-31,Barranquilla,51,Equipos Eléctricos,Cables,78,4083645
2023-03-31,Barranquilla,59,Equipos Eléctricos,Tableros,126,106997388
2023-03-31,Barranquilla,54,Equipos Eléctricos,Cables,169,69966055
2023-03-31,Barranquilla,130,Materiales de Construcción,Adhesivos,109,69714976
2023-03-31,Barranquilla,87,Repuestos Automotrices,Lubricantes,112,62571186
2023-03-31,Barranquilla,147,Materiales de Construcción,Aislantes,125,98559525
2023-03-31,Barranquilla,88,Repuestos Automotrices,Lubricantes,126,89693719
2023-03-31,Barranquilla,56,Equipos Eléctricos,Cables,71,22262067
2023-03-31,Barranquilla,58,Equipos Eléctricos,Tableros,5,3569127
2023-03-31,Barranquilla,44,Equipos Eléctricos,Breakers,59,44218679
2023-03-31,Barranquilla,13,Herramientas Industriales,Llaves,96,43908133
2023-03-31,Barranquilla,38,Equipos Eléctricos,Transformadores,107,75629100
2023-03-31,Barranquilla,63,Equipos Eléctricos,Tableros,13,3246609
2023-03-31,Barranquilla,12,Herramientas Industriales,Llaves,135,45798278
2023-03-31,Barranquilla,93,Repuestos Automotrices,Bujías,230,59780873
2023-03-31,Barranquilla,11,Herramientas Industriales,Llaves,67,45683328
2023-03-31,Barranquilla,34,Equipos Eléctricos,Transformadores,80,13005038
2023-03-31,Barranquilla,98,Tecnología y Seguridad,Cámaras,212,80937039
2023-03-31,Barranquilla,16,Herramientas Industriales,Llaves,69,43670935
2023-03-31,Barranquilla,31,Herramientas Industriales,Compresores,30,13366839
2023-03-31,Barranquilla,18,Herramientas Industriales,Sierras,166,164003749
2023-03-31,Barranquilla,152,Materiales de Construcción,Aislantes,93,51185493
2023-03-31,Barranquilla,154,Materiales de Construcción,Impermeabilizantes,86,49848139
2023-03-31,Barranquilla,23,Herramientas Industriales,Sierras,128,38023316
2023-03-31,Barranquilla,110,Tecnología y Seguridad,DVR,84,61184462
2023-03-31,Barranquilla,108,Tecnología y Seguridad,DVR,77,59322667
2023-03-31,Barranquilla,131,Materiales de Construcción,Adhesivos,33,22522607
2023-03-31,Barranquilla,2,Herramientas Industriales,Taladros,145,116891205
2023-03-31,Barranquilla,107,Tecnología y Seguridad,DVR,47,31720539
2023-03-31,Barranquilla,4,Herramientas Industriales,Taladros,83,6628529
2023-03-31,Barranquilla,64,Equipos Eléctricos,Tableros,77,63074323
2023-03-31,Barranquilla,125,Tecnología y Seguridad,Control de acceso,73,77553351
2023-03-31,Barranquilla,48,Equipos Eléctricos,Breakers,187,160979240
2023-03-31,Barranquilla,72,Repuestos Automotrices,Filtros,140,77008945
2023-03-31,Barranquilla,158,Materiales de Construcción,Impermeabilizantes,126,102193811
2023-03-31,Barranquilla,19,Herramientas Industriales,Sierras,121,40671411
2023-03-31,Barranquilla,30,Herramientas Industriales,Compresores,76,5053066
2023-03-31,Barranquilla,17,Herramientas Industriales,Sierras,153,13551966
2023-03-31,Barranquilla,160,Materiales de Construcción,Impermeabilizantes,125,21348396
2023-03-31,Barranquilla,5,Herramientas Industriales,Taladros,206,134739586
2023-03-31,Barranquilla,159,Materiales de Construcción,Impermeabilizantes,149,61643543
2023-03-31,Barranquilla,134,Materiales de Construcción,Adhesivos,82,55934585
2023-03-31,Cali,126,Tecnología y Seguridad,Control de acceso,215,66242792
2023-03-31,Cali,137,Materiales de Construcción,Tuberías,107,89895602
2023-03-31,Cali,5,Herramientas Industriales,Taladros,73,49140191
2023-03-31,Cali,35,Equipos Eléctricos,Transformadores,98,8806005
2023-03-31,Cali,6,Herramientas Industriales,Taladros,148,5802256
2023-03-31,Cali,152,Materiales de Construcción,Aislantes,148,86212235
2023-03-31,Cali,22,Herramientas Industriales,Sierras,155,8774361
2023-03-31,Cali,129,Materiales de Construcción,Adhesivos,160,158199764
2023-03-31,Cali,119,Tecnología y Seguridad,Sensores,86,24397112
2023-03-31,Cali,15,Herramientas Industriales,Llaves,145,95106277
2023-03-31,Cali,127,Tecnología y Seguridad,Control de acceso,190,176376132
2023-03-31,Cali,8,Herramientas Industriales,Taladros,94,17767185
2023-03-31,Cali,71,Repuestos Automotrices,Filtros,171,162898528
2023-03-31,Cali,149,Materiales de Construcción,Aislantes,150,120885667
2023-03-31,Cali,2,Herramientas Industriales,Taladros,0,0
2023-03-31,Cali,114,Tecnología y Seguridad,Sensores,124,117616209
2023-03-31,Cali,102,Tecnología y Seguridad,Cámaras,45,8323935
2023-03-31,Cali,95,Repuestos Automotrices,Bujías,90,53087854
2023-03-31,Cali,11,Herramientas Industriales,Llaves,203,141133381
2023-03-31,Cali,29,Herramientas Industriales,Compresores,40,4180273
2023-03-31,Cali,108,Tecnología y Seguridad,DVR,157,114985972
2023-03-31,Cali,141,Materiales de Construcción,Tuberías,98,86838250
2023-03-31,Cali,85,Repuestos Automotrices,Lubricantes,136,9008296
2023-03-31,Cali,17,Herramientas Industriales,Sierras,189,15750784
2023-03-31,Cali,133,Materiales de Construcción,Adhesivos,0,0
2023-03-31,Cali,27,Herramientas Industriales,Compresores,0,0
2023-03-31,Cali,80,Repuestos Automotrices,Frenos,71,17096185
2023-03-31,Cali,48,Equipos Eléctricos,Breakers,189,143270601
2023-03-31,Cali,140,Materiales de Construcción,Tuberías,68,52729426
2023-03-31,Cali,67,Repuestos Automotrices,Filtros,52,7335701
2023-03-31,Cali,109,Tecnología y Seguridad,DVR,156,54717423
2023-03-31,Cali,72,Repuestos Automotrices,Filtros,72,35847021
2023-03-31,Cali,24,Herramientas Industriales,Sierras,175,55063986
2023-03-31,Cali,26,Herramientas Industriales,Compresores,117,108085279
2023-03-31,Cali,14,Herramientas Industriales,Llaves,43,9969648
2023-03-31,Cali,37,Equipos Eléctricos,Transformadores,79,2144690
2023-03-31,Cali,66,Repuestos Automotrices,Filtros,198,90284377
2023-03-31,Cali,83,Repuestos Automotrices,Lubricantes,170,19049522
2023-03-31,Cali,56,Equipos Eléctricos,Cables,41,12081070
2023-03-31,Cali,86,Repuestos Automotrices,Lubricantes,142,98590144
2023-03-31,Cali,144,Materiales de Construcción,Tuberías,0,0
2023-03-31,Cali,10,Herramientas Industriales,Llaves,194,86213091
2023-03-31,Cali,105,Tecnología y Seguridad,DVR,8,193738
2023-03-31,Cali,118,Tecnología y Seguridad,Sensores,121,26899005
2023-03-31,Cali,25,Herramientas Industriales,Compresores,122,64431410
2023-03-31,Cali,125,Tecnología y Seguridad,Control de acceso,149,161380913
2023-03-31,Cali,21,Herramientas Industriales,Sierras,220,31288021
2023-03-31,Cali,139,Materiales de Construcción,Tuberías,52,43765395
2023-03-31,Cali,113,Tecnología y Seguridad,Sensores,93,25256639
2023-03-31,Cali,1,Herramientas Industriales,Taladros,111,47915906
2023-03-31,Cali,77,Repuestos Automotrices,Frenos,135,21764012
2023-03-31,Cali,53,Equipos Eléctricos,Cables,167,164139046
2023-03-31,Cali,159,Materiales de Construcción,Impermeabilizantes,69,31349374
2023-03-31,Cali,82,Repuestos Automotrices,Lubricantes,119,79158137
2023-03-31,Cali,153,Materiales de Construcción,Impermeabilizantes,124,96620962
2023-03-31,Cali,69,Repuestos Automotrices,Filtros,30,16539639
2023-03-31,Cali,30,Herramientas Industriales,Compresores,70,5058791
2023-03-31,Cali,112,Tecnología y Seguridad,DVR,49,5471302
2023-03-31,Cali,61,Equipos Eléctricos,Tableros,32,25071957
2023-03-31,Cali,68,Repuestos Automotrices,Filtros,92,91194281
2023-04-30,Bogotá,113,Tecnología y Seguridad,Sensores,96,26104839
2023-04-30,Bogotá,7,Herramientas Industriales,Taladros,64,56709792
2023-04-30,Bogotá,120,Tecnología y Seguridad,Sensores,121,81082075
2023-04-30,Bogotá,101,Tecnología y Seguridad,Cámaras,87,57273554
2023-04-30,Bogotá,150,Materiales de Construcción,Aislantes,82,53144819
2023-04-30,Bogotá,140,Materiales de Construcción,Tuberías,25,16977066
2023-04-30,Bogotá,14,Herramientas Industriales,Llaves,43,9006136
2023-04-30,Bogotá,35,Equipos Eléctricos,Transformadores,137,12133201
2023-04-30,Bogotá,47,Equipos Eléctricos,Breakers,69,56852554
2023-04-30,Bogotá,43,Equipos Eléctricos,Breakers,147,53254229
2023-04-30,Bogotá,78,Repuestos Automotrices,Frenos,132,145475019
2023-04-30,Bogotá,129,Materiales de Construcción,Adhesivos,191,173268796
2023-04-30,Bogotá,37,Equipos Eléctricos,Transformadores,187,5055304
2023-04-30,Bogotá,97,Tecnología y Seguridad,Cámaras,11,10029034
2023-04-30,Bogotá,16,Herramientas Industriales,Llaves,68,46994263
2023-04-30,Bogotá,59,Equipos Eléctricos,Tableros,111,93600477
2023-04-30,Bogotá,141,Materiales de Construcción,Tuberías,43,38830594
2023-04-30,Bogotá,52,Equipos Eléctricos,Cables,223,69594623
2023-04-30,Bogotá,38,Equipos Eléctricos,Transformadores,83,66217795
2023-04-30,Bogotá,144,Materiales de Construcción,Tuberías,122,58668279
2023-04-30,Bogotá,49,Equipos Eléctricos,Cables,18,9459487
2023-04-30,Bogotá,126,Tecnología y Seguridad,Control de acceso,107,33872993
2023-04-30,Bogotá,160,Materiales de Construcción,Impermeabilizantes,158,30516790
2023-04-30,Bogotá,39,Equipos Eléctricos,Transformadores,151,113298783
2023-04-30,Bogotá,50,Equipos Eléctricos,Cables,82,3740961
2023-04-30,Bogotá,11,Herramientas Industriales,Llaves,21,13603814
2023-04-30,Bogotá,6,Herramientas Industriales,Taladros,138,5951780
2023-04-30,Bogotá,137,Materiales de Construcción,Tuberías,138,123589935
2023-04-30,Bogotá,83,Repuestos Automotrices,Lubricantes,72,8218923
2023-04-30,Bogotá,54,Equipos Eléctricos,Cables,132,58399079
2023-04-30,Bogotá,67,Repuestos Automotrices,Filtros,128,18339879
2023-04-30,Bogotá,81,Repuestos Automotrices,Lubricantes,171,67246482
2023-04-30,Bogotá,9,Herramientas Industriales,Llaves,0,0
2023-04-30,Bogotá,65,Repuestos Automotrices,Filtros,209,6036438
2023-04-30,Bogotá,124,Tecnología y Seguridad,Control de acceso,199,84799553
2023-04-30,Bogotá,93,Repuestos Automotrices,Bujías,142,42078935
2023-04-30,Bogotá,114,Tecnología y Seguridad,Sensores,201,215008874
2023-04-30,Bogotá,156,Materiales de Construcción,Impermeabilizantes,61,27772895
2023-04-30,Bogotá,3,Herramientas Industriales,Taladros,125,21069478
2023-04-30,Bogotá,72,Repuestos Automotrices,Filtros,150,82255540
2023-04-30,Bogotá,96,Repuestos Automotrices,Bujías,150,18604551
2023-04-30,Bogotá,142,Materiales de Construcción,Tuberías,257,106339631
2023-04-30,Bogotá,62,Equipos Eléctricos,Tableros,69,25501143
2023-04-30,Bogotá,51,Equipos Eléctricos,Cables,107,5914970
2023-04-30,Bogotá,19,Herramientas Industriales,Sierras,67,23841759
2023-04-30,Bogotá,84,Repuestos Automotrices,Lubricantes,98,34258689
2023-04-30,Bogotá,66,Repuestos Automotrices,Filtros,71,31403900
2023-04-30,Bogotá,48,Equipos Eléctricos,Breakers,174,150141615
2023-04-30,Bogotá,91,Repuestos Automotrices,Bujías,67,22892135
2023-04-30,Bogotá,36,Equipos Eléctricos,Transformadores,171,144545906
2023-04-30,Bogotá,103,Tecnología y Seguridad,Cámaras,119,80892526
2023-04-30,Bogotá,157,Materiales de Construcción,Impermeabilizantes,124,6111976
2023-04-30,Bogotá,111,Tecnología y Seguridad,DVR,43,27390018
2023-04-30,Bogotá,82,Repuestos Automotrices,Lubricantes,115,71395574
2023-04-30,Bogotá,64,Equipos Eléctricos,Tableros,138,118172707
2023-04-30,Bogotá,56,Equipos Eléctricos,Cables,136,42509500
2023-04-30,Bogotá,71,Repuestos Automotrices,Filtros,119,128340774
2023-04-30,Bogotá,27,Herramientas Industriales,Compresores,135,121153237
2023-04-30,Bogotá,92,Repuestos Automotrices,Bujías,102,89969930
2023-04-30,Bogotá,88,Repuestos Automotrices,Lubricantes,79,52253927
2023-04-30,Barranquilla,73,Repuestos Automotrices,Frenos,175,58338309
2023-04-30,Barranquilla,128,Tecnología y Seguridad,Control de acceso,78,15702895
2023-04-30,Barranquilla,34,Equipos Eléctricos,Transformadores,147,23590645
2023-04-30,Barranquilla,153,Materiales de Construcción,Impermeabilizantes,162,129498207
2023-04-30,Barranquilla,47,Equipos Eléctricos,Breakers,317,244404661
2023-04-30,Barranquilla,87,Repuestos Automotrices,Lubricantes,85,42439256
2023-04-30,Barranquilla,118,Tecnología y Seguridad,Sensores,111,23586216
2023-04-30,Barranquilla,53,Equipos Eléctricos,Cables,104,90355337
2023-04-30,Barranquilla,24,Herramientas Industriales,Sierras,91,28235850
2023-04-30,Barranquilla,12,Herramientas Industriales,Llaves,134,39513031
2023-04-30,Barranquilla,27,Herramientas Industriales,Compresores,182,191298191
2023-04-30,Barranquilla,21,Herramientas Industriales,Sierras,149,22283675
2023-04-30,Barranquilla,40,Equipos Eléctricos,Transformadores,212,85975380
2023-04-30,Barranquilla,133,Materiales de Construcción,Adhesivos,108,91280624
2023-04-30,Barranquilla,160,Materiales de Construcción,Impermeabilizantes,155,28818000
2023-04-30,Barranquilla,95,Repuestos Automotrices,Bujías,92,55634316
2023-04-30,Barranquilla,15,Herramientas Industriales,Llaves,172,98343261
2023-04-30,Barranquilla,42,Equipos Eléctricos,Breakers,128,43793396
2023-04-30,Barranquilla,8,Herramientas Industriales,Taladros,57,11934014
2023-04-30,Barranquilla,129,Materiales de Construcción,Adhesivos,107,98898919
2023-04-30,Barranquilla,102,Tecnología y Seguridad,Cámaras,151,26887111
2023-04-30,Barranquilla,56,Equipos Eléctricos,Cables,191,59024319
2023-04-30,Barranquilla,85,Repuestos Automotrices,Lubricantes,136,8841801
2023-04-30,Barranquilla,125,Tecnología y Seguridad,Control de acceso,175,170761358
2023-04-30,Barranquilla,158,Materiales de Construcción,Impermeabilizantes,75,70404078
2023-04-30,Barranquilla,93,Repuestos Automotrices,Bujías,98,27178515
2023-04-30,Barranquilla,6,Herramientas Industriales,Taladros,142,5880746
2023-04-30,Barranquilla,92,Repuestos Automotrices,Bujías,138,124900008
2023-04-30,Barranquilla,124,Tecnología y Seguridad,Control de acceso,197,89579710
2023-04-30,Barranquilla,39,Equipos Eléctricos,Transformadores,224,194559075
2023-04-30,Barranquilla,149,Materiales de Construcción,Aislantes,60,47175146
2023-04-30,Barranquilla,74,Repuestos Automotrices,Frenos,99,66536788
2023-04-30,Barranquilla,116,Tecnología y Seguridad,Sensores,100,84453850
2023-04-30,Barranquilla,70,Repuestos Automotrices,Filtros,157,57588810
2023-04-30,Barranquilla,120,Tecnología y Seguridad,Sensores,155,105119520
2023-04-30,Barranquilla,109,Tecnología y Seguridad,DVR,109,36195725
2023-04-30,Barranquilla,108,Tecnología y Seguridad,DVR,203,159540595
2023-04-30,Barranquilla,14,Herramientas Industriales,Llaves,244,56901741
2023-04-30,Barranquilla,10,Herramientas Industriales,Llaves,202,95501326
2023-04-30,Barranquilla,1,Herramientas Industriales,Taladros,232,88567216
2023-04-30,Barranquilla,13,Herramientas Industriales,Llaves,200,97545344
