documento_id,cliente_id,fecha_factura,fecha_vencimiento,monto_factura_cop,saldo_cop,estado,dias_mora,region,ciudad
1275,72,2022-07-25,2022-10-23,28101450,0,Pagado,0,Eje Cafetero,Pereira
1276,119,2023-04-18,2023-05-18,1348260,0,Pagado,0,Santanderes,Cúcuta
1277,90,2022-12-31,2023-01-30,27072920,0,Pagado,0,Eje Cafetero,Armenia
1278,164,2023-02-19,2023-05-20,31049686,0,Pagado,0,Llanos,Arauca
1279,20,2022-10-08,2022-12-07,36845679,0,Pagado,0,Pacífico,Popayán
1280,130,2024-04-12,2024-06-11,37406732,0,Pagado,0,Eje Cafetero,Pereira
1281,99,2024-05-28,2024-07-27,4476808,0,Pagado,0,Pacífico,Popayán
1282,188,2024-06-20,2024-07-20,3830202,3819640,En mora,164,Caribe,Sincelejo
1283,84,2024-05-27,2024-08-25,80092,0,Pagado,0,Pacífico,Pasto
1284,63,2023-07-16,2023-08-15,801558,0,Pagado,0,Llanos,Villavicencio
1285,182,2024-06-29,2024-09-27,10309761,6002270,En mora,95,Santanderes,Cúcuta
1286,19,2024-02-21,2024-05-21,3273150,0,Pagado,0,Llanos,Yopal
1287,208,2023-04-29,2023-06-28,17809857,0,Pagado,0,Caribe,Santa Marta
1288,8,2022-12-03,2023-03-03,2390413,0,Pagado,0,Caribe,Sincelejo
1289,51,2024-10-04,2025-01-02,7208160,7208160,Vigente,0,Llanos,Arauca
1290,5,2022-09-06,2022-11-05,4857944,0,Pagado,0,Pacífico,Popayán
1291,48,2024-03-12,2024-05-11,24680145,23985652,En mora,234,Llanos,Arauca
1292,195,2023-06-17,2023-09-15,15772575,0,Pagado,0,Santanderes,Barrancabermeja
1293,150,2023-12-19,2024-02-17,36992304,0,Pagado,0,Santanderes,Barrancabermeja
1294,133,2024-08-22,2024-11-20,14471872,0,Pagado,0,Caribe,Valledupar
1295,18,2023-05-23,2023-06-22,1813950,0,Pagado,0,Santanderes,Barrancabermeja
1296,43,2023-12-16,2024-03-15,864852,0,Pagado,0,Pacífico,Buenaventura
1297,160,2024-08-20,2024-09-19,8077752,4612026,En mora,103,Llanos,Arauca
1298,50,2022-12-29,2023-01-28,23363027,0,Pagado,0,Llanos,Villavicencio
1299,166,2024-10-22,2024-11-21,16563729,12985376,En mora,40,Eje Cafetero,Pereira
1300,193,2024-07-31,2024-10-29,21520314,18324987,En mora,63,Llanos,Yopal
1301,49,2024-06-22,2024-07-22,17062164,0,Pagado,0,Caribe,Sincelejo
1302,218,2022-08-30,2022-09-29,33551424,0,Pagado,0,Caribe,Sincelejo
1303,60,2022-10-18,2023-01-16,1500903,0,Pagado,0,Caribe,Valledupar
1304,24,2022-10-25,2022-11-24,1648535,862283,En mora,768,Pacífico,Cali
1305,205,2022-05-16,2022-08-14,12190800,0,Pagado,0,Caribe,Cartagena
1306,114,2023-05-11,2023-06-10,4876416,0,Pagado,0,Caribe,Valledupar
1307,194,2023-03-28,2023-05-27,32419244,0,Pagado,0,Caribe,Valledupar
1308,166,2023-11-10,2024-01-09,5760936,3067640,En mora,357,Eje Cafetero,Pereira
1309,19,2023-03-13,2023-05-12,34050614,0,Pagado,0,Llanos,Yopal
1310,63,2023-05-14,2023-08-12,24310468,0,Pagado,0,Llanos,Villavicencio
1311,219,2022-04-20,2022-05-20,27982410,0,Pagado,0,Santanderes,Cúcuta
1312,197,2022-10-09,2023-01-07,17110158,0,Pagado,0,Santanderes,Barrancabermeja
1313,18,2023-07-14,2023-09-12,2865392,2099890,En mora,476,Santanderes,Barrancabermeja
1314,65,2022-08-29,2022-09-28,25624018,16805415,En mora,825,Eje Cafetero,Pereira
1315,145,2022-07-10,2022-10-08,20782836,0,Pagado,0,Eje Cafetero,Manizales
1316,103,2022-01-18,2022-04-18,54016192,0,Pagado,0,Pacífico,Popayán
1317,88,2022-12-19,2023-03-19,7431165,0,Pagado,0,Llanos,Yopal
1318,201,2024-01-20,2024-02-19,11011203,0,Pagado,0,Caribe,Valledupar
1319,148,2023-04-10,2023-07-09,836919,0,Pagado,0,Llanos,Villavicencio
1320,194,2023-05-22,2023-07-21,39351060,0,Pagado,0,Caribe,Valledupar
1321,105,2022-04-18,2022-06-17,18620602,0,Pagado,0,Eje Cafetero,Pereira
1322,218,2023-09-04,2023-12-03,2149537,0,Pagado,0,Caribe,Sincelejo
1323,6,2023-05-21,2023-08-19,1419330,0,Pagado,0,Caribe,Barranquilla
1324,155,2022-03-27,2022-04-26,1451160,0,Pagado,0,Pacífico,Pasto
1325,44,2024-05-02,2024-07-01,4592880,0,Pagado,0,Caribe,Cartagena
1326,89,2024-08-13,2024-09-12,2710898,2422975,En mora,110,Santanderes,Bucaramanga
1327,111,2024-02-26,2024-03-27,34429827,0,Pagado,0,Pacífico,Cali
1328,7,2022-07-05,2022-09-03,13670253,0,Pagado,0,Eje Cafetero,Pereira
1329,161,2024-08-25,2024-11-23,15557466,0,Pagado,0,Pacífico,Popayán
1330,60,2024-08-10,2024-10-09,20386968,0,Pagado,0,Caribe,Valledupar
1331,108,2023-06-15,2023-08-14,836910,0,Pagado,0,Eje Cafetero,Armenia
1332,164,2024-08-20,2024-10-19,2411360,0,Pagado,0,Llanos,Arauca
1333,86,2022-01-24,2022-04-24,603664,0,Pagado,0,Llanos,Villavicencio
1334,45,2023-04-21,2023-05-21,14748352,0,Pagado,0,Eje Cafetero,Armenia
1335,73,2022-07-10,2022-08-09,1431648,0,Pagado,0,Eje Cafetero,Pereira
1336,207,2024-05-03,2024-08-01,2215178,0,Pagado,0,Pacífico,Buenaventura
1337,66,2023-11-09,2024-01-08,3875432,0,Pagado,0,Santanderes,Barrancabermeja
1338,175,2024-05-14,2024-06-13,10631676,0,Pagado,0,Caribe,Valledupar
1339,166,2024-01-27,2024-02-26,15778552,8553239,En mora,309,Eje Cafetero,Pereira
1340,70,2024-10-01,2024-12-30,3305792,2517651,En mora,1,Pacífico,Buenaventura
1341,78,2023-11-11,2023-12-11,47146732,0,Pagado,0,Llanos,Yopal
1342,201,2022-06-24,2022-07-24,15589392,0,Pagado,0,Caribe,Valledupar
1343,148,2023-06-01,2023-07-31,29784210,0,Pagado,0,Llanos,Villavicencio
1344,202,2023-05-18,2023-07-17,27496544,26828347,En mora,533,Eje Cafetero,Pereira
1345,85,2024-08-13,2024-09-12,2710898,0,Pagado,0,Pacífico,Popayán
1346,180,2024-08-07,2024-10-06,34552203,0,Pagado,0,Caribe,Valledupar
1347,175,2024-04-18,2024-07-17,11649150,8244505,En mora,167,Caribe,Valledupar
1348,174,2023-06-01,2023-07-31,3397716,0,Pagado,0,Eje Cafetero,Pereira
1349,101,2024-01-06,2024-04-05,3161694,0,Pagado,0,Pacífico,Cali
1350,132,2024-11-10,2025-01-09,10657993,10657993,Vigente,0,Eje Cafetero,Pereira
1351,136,2023-11-19,2024-02-17,23203740,0,Pagado,0,Llanos,Yopal
1352,30,2024-02-22,2024-03-23,25320090,0,Pagado,0,Santanderes,Bucaramanga
1353,1,2023-06-16,2023-08-15,3438720,2994039,En mora,504,Caribe,Barranquilla
1354,106,2024-02-06,2024-04-06,1468035,0,Pagado,0,Caribe,Cartagena
1355,178,2023-11-12,2024-02-10,1124810,0,Pagado,0,Caribe,Sincelejo
1356,127,2023-01-04,2023-04-04,9384304,0,Pagado,0,Pacífico,Buenaventura
1357,110,2022-05-25,2022-08-23,7777423,5150696,En mora,861,Santanderes,Cúcuta
1358,12,2023-05-25,2023-08-23,37952572,0,Pagado,0,Caribe,Sincelejo
1359,173,2022-03-27,2022-04-26,3114573,0,Pagado,0,Santanderes,Barrancabermeja
1360,180,2023-11-09,2024-02-07,2936670,0,Pagado,0,Caribe,Valledupar
1361,174,2024-06-11,2024-09-09,25868720,0,Pagado,0,Eje Cafetero,Pereira
1362,11,2022-07-08,2022-10-06,382941,159127,En mora,817,Pacífico,Pasto
1363,186,2022-03-17,2022-06-15,3344608,2018393,En mora,930,Pacífico,Pasto
1364,92,2022-12-26,2023-01-25,7188468,0,Pagado,0,Pacífico,Pasto
1365,211,2024-08-21,2024-11-19,13157424,0,Pagado,0,Llanos,Villavicencio
1366,19,2022-04-10,2022-07-09,13364832,12419950,En mora,906,Llanos,Yopal
1367,131,2022-08-13,2022-10-12,1456632,693337,En mora,811,Santanderes,Bucaramanga
1368,134,2023-07-11,2023-09-09,29284580,0,Pagado,0,Pacífico,Buenaventura
1369,165,2022-03-23,2022-05-22,1218750,1101176,En mora,954,Santanderes,Cúcuta
1370,191,2022-05-28,2022-08-26,1514625,0,Pagado,0,Santanderes,Cúcuta
1371,202,2024-10-19,2024-12-18,24307280,14994130,En mora,13,Eje Cafetero,Pereira
1372,94,2022-07-24,2022-08-23,10616144,6680170,En mora,861,Caribe,Cartagena
1373,43,2023-01-20,2023-02-19,8686284,0,Pagado,0,Pacífico,Buenaventura
1374,99,2022-10-07,2022-11-06,12632781,0,Pagado,0,Pacífico,Popayán
1375,67,2024-05-22,2024-07-21,9748242,9345450,En mora,163,Pacífico,Popayán
1376,90,2024-11-16,2024-12-16,1659882,0,Pagado,0,Eje Cafetero,Armenia
1377,137,2023-02-04,2023-05-05,3110404,0,Pagado,0,Santanderes,Cúcuta
1378,61,2024-09-05,2024-10-05,1593750,0,Pagado,0,Eje Cafetero,Pereira
1379,127,2024-10-04,2025-01-02,10565360,10565360,Vigente,0,Pacífico,Buenaventura
1380,65,2024-08-07,2024-10-06,5271630,3334310,En mora,86,Eje Cafetero,Pereira
1381,148,2023-11-23,2024-02-21,5440880,0,Pagado,0,Llanos,Villavicencio
1382,82,2022-02-25,2022-03-27,835302,0,Pagado,0,Santanderes,Barrancabermeja
1383,108,2022-06-01,2022-08-30,795360,577698,En mora,854,Eje Cafetero,Armenia
1384,64,2023-08-29,2023-10-28,45332898,27951528,En mora,430,Caribe,Santa Marta
1385,56,2022-10-01,2022-10-31,11867898,0,Pagado,0,Eje Cafetero,Manizales
1386,207,2023-06-02,2023-08-01,39607110,0,Pagado,0,Pacífico,Buenaventura
1387,80,2024-09-21,2024-10-21,723942,407947,En mora,71,Pacífico,Pasto
1388,50,2023-04-05,2023-07-04,19325880,0,Pagado,0,Llanos,Villavicencio
1389,40,2022-07-19,2022-10-17,22613295,0,Pagado,0,Pacífico,Buenaventura
1390,3,2022-09-06,2022-10-06,9868068,9045762,En mora,817,Pacífico,Cali
1391,57,2024-12-24,2025-02-22,573696,573696,Vigente,0,Eje Cafetero,Manizales
1392,22,2022-08-18,2022-10-17,2950057,0,Pagado,0,Llanos,Yopal
1393,67,2022-09-29,2022-11-28,24782361,0,Pagado,0,Pacífico,Popayán
1394,114,2024-02-24,2024-05-24,5582844,3712053,En mora,221,Caribe,Valledupar
1395,175,2023-02-10,2023-04-11,13452746,0,Pagado,0,Caribe,Valledupar
1396,218,2023-11-14,2023-12-14,2961055,1280971,En mora,383,Caribe,Sincelejo
1397,134,2022-05-10,2022-07-09,17371872,0,Pagado,0,Pacífico,Buenaventura
1398,68,2022-01-09,2022-04-09,10391410,0,Pagado,0,Pacífico,Pasto
1399,56,2022-10-28,2023-01-26,14396148,0,Pagado,0,Eje Cafetero,Manizales
1400,23,2023-08-21,2023-09-20,35095800,22670192,En mora,468,Santanderes,Bucaramanga
1401,136,2022-02-28,2022-04-29,2102004,1299147,En mora,977,Llanos,Yopal
1402,84,2023-11-05,2023-12-05,13924494,8602168,En mora,392,Pacífico,Pasto
1403,27,2024-05-06,2024-08-04,62027665,0,Pagado,0,Eje Cafetero,Pereira
1404,34,2023-11-25,2023-12-25,19729032,0,Pagado,0,Caribe,Cartagena
1405,64,2023-07-19,2023-08-18,1859820,1571828,En mora,501,Caribe,Santa Marta
1406,207,2022-08-27,2022-09-26,5503584,0,Pagado,0,Pacífico,Buenaventura
1407,171,2023-11-01,2023-12-01,15740494,14467225,En mora,396,Caribe,Valledupar
1408,189,2022-02-05,2022-03-07,9663852,0,Pagado,0,Eje Cafetero,Manizales
1409,28,2024-12-10,2025-03-10,6546300,6546300,Vigente,0,Caribe,Valledupar
1410,193,2023-03-05,2023-04-04,2402720,1767669,En mora,637,Llanos,Yopal
1411,49,2022-09-21,2022-11-20,23867312,0,Pagado,0,Caribe,Sincelejo
1412,17,2022-11-26,2023-02-24,28250420,23667842,En mora,676,Eje Cafetero,Pereira
1413,209,2024-06-27,2024-08-26,48983503,0,Pagado,0,Caribe,Barranquilla
1414,1,2022-09-18,2022-12-17,24794823,0,Pagado,0,Caribe,Barranquilla
1415,66,2022-12-04,2023-03-04,15157752,0,Pagado,0,Santanderes,Barrancabermeja
1416,37,2022-09-12,2022-12-11,8234670,0,Pagado,0,Pacífico,Cali
1417,180,2023-12-06,2024-03-05,11997504,6446974,En mora,301,Caribe,Valledupar
1418,80,2022-12-22,2023-03-22,96270,52501,En mora,650,Pacífico,Pasto
1419,187,2022-03-25,2022-04-24,35694036,0,Pagado,0,Pacífico,Cali
1420,204,2024-04-30,2024-05-30,8222249,3806955,En mora,215,Santanderes,Cúcuta
1421,104,2023-07-11,2023-09-09,44749644,0,Pagado,0,Santanderes,Cúcuta
1422,20,2023-05-02,2023-07-01,30634000,0,Pagado,0,Pacífico,Popayán
1423,111,2023-04-22,2023-05-22,31718577,12892222,En mora,589,Pacífico,Cali
1424,109,2023-12-07,2024-03-06,5354860,2399014,En mora,300,Pacífico,Pasto
1425,27,2022-01-01,2022-04-01,9907270,0,Pagado,0,Eje Cafetero,Pereira
1426,46,2022-05-13,2022-07-12,11776220,8494454,En mora,903,Santanderes,Bucaramanga
1427,216,2024-06-16,2024-07-16,5216316,2420766,En mora,168,Llanos,Arauca
1428,57,2024-12-29,2025-01-28,3501522,3501522,Vigente,0,Eje Cafetero,Manizales
1429,59,2024-06-17,2024-07-17,9968103,0,Pagado,0,Pacífico,Pasto
1430,188,2024-05-22,2024-08-20,30477942,15756201,En mora,133,Caribe,Sincelejo
1431,153,2024-07-08,2024-09-06,15398360,0,Pagado,0,Caribe,Valledupar
1432,66,2022-03-21,2022-04-20,28037880,0,Pagado,0,Santanderes,Barrancabermeja
1433,174,2022-09-10,2022-12-09,16516773,0,Pagado,0,Eje Cafetero,Pereira
1434,53,2022-09-04,2022-10-04,1928718,0,Pagado,0,Santanderes,Cúcuta
1435,34,2023-11-17,2024-02-15,30788892,0,Pagado,0,Caribe,Cartagena
1436,54,2023-08-29,2023-10-28,7355655,0,Pagado,0,Caribe,Barranquilla
1437,113,2022-09-15,2022-12-14,56384670,33714939,En mora,748,Caribe,Sincelejo
1438,93,2023-11-07,2024-01-06,3253290,0,Pagado,0,Caribe,Santa Marta
1439,21,2022-02-07,2022-03-09,55984250,0,Pagado,0,Llanos,Yopal
1440,143,2022-03-02,2022-05-01,3091935,2166839,En mora,975,Pacífico,Pasto
1441,72,2022-08-01,2022-08-31,229644,0,Pagado,0,Eje Cafetero,Pereira
1442,203,2023-06-30,2023-09-28,250470,0,Pagado,0,Caribe,Santa Marta
1443,125,2022-12-22,2023-02-20,22235580,18739899,En mora,680,Eje Cafetero,Armenia
1444,110,2024-12-18,2025-01-17,8364940,8364940,Vigente,0,Santanderes,Cúcuta
1445,13,2024-12-11,2025-01-10,22166939,22166939,Vigente,0,Santanderes,Cúcuta
1446,66,2022-02-23,2022-04-24,27389460,0,Pagado,0,Santanderes,Barrancabermeja
1447,99,2024-08-21,2024-10-20,5106244,2529541,En mora,72,Pacífico,Popayán
1448,73,2022-11-11,2023-02-09,1310008,0,Pagado,0,Eje Cafetero,Pereira
1449,165,2024-11-24,2024-12-24,23338229,11693132,En mora,7,Santanderes,Cúcuta
1450,174,2022-01-13,2022-02-12,8218630,0,Pagado,0,Eje Cafetero,Pereira
1451,84,2023-02-17,2023-03-19,11811075,0,Pagado,0,Pacífico,Pasto
1452,138,2023-08-19,2023-09-18,30986644,0,Pagado,0,Pacífico,Buenaventura
1453,128,2023-08-21,2023-10-20,14645733,11770616,En mora,438,Llanos,Arauca
1454,78,2024-08-10,2024-11-08,20386968,0,Pagado,0,Llanos,Yopal
1455,9,2024-04-01,2024-05-01,21197196,0,Pagado,0,Llanos,Villavicencio
1456,133,2024-10-07,2024-11-06,5398872,0,Pagado,0,Caribe,Valledupar
1457,62,2022-01-09,2022-04-09,18518027,0,Pagado,0,Caribe,Barranquilla
1458,95,2023-03-31,2023-05-30,27004330,0,Pagado,0,Pacífico,Cali
1459,7,2024-11-18,2025-02-16,18370914,18370914,Vigente,0,Eje Cafetero,Pereira
1460,54,2023-09-27,2023-12-26,11376298,0,Pagado,0,Caribe,Barranquilla
1461,56,2024-07-26,2024-08-25,8955430,7527813,En mora,128,Eje Cafetero,Manizales
1462,130,2024-11-19,2025-02-17,2992544,2992544,Vigente,0,Eje Cafetero,Pereira
1463,25,2023-03-03,2023-06-01,15111495,0,Pagado,0,Pacífico,Buenaventura
1464,50,2022-02-10,2022-04-11,23859432,0,Pagado,0,Llanos,Villavicencio
1465,124,2024-04-16,2024-05-16,28135350,0,Pagado,0,Llanos,Yopal
1466,23,2022-06-13,2022-09-11,30788892,29598922,En mora,842,Santanderes,Bucaramanga
1467,178,2023-04-12,2023-06-11,5096574,3941116,En mora,569,Caribe,Sincelejo
1468,135,2022-11-22,2022-12-22,8650521,6371219,En mora,740,Caribe,Sincelejo
1469,146,2024-02-11,2024-03-12,8209929,0,Pagado,0,Santanderes,Bucaramanga
1470,166,2023-10-16,2024-01-14,29376068,0,Pagado,0,Eje Cafetero,Pereira
1471,62,2024-05-30,2024-06-29,453036,0,Pagado,0,Caribe,Barranquilla
1472,210,2024-01-03,2024-02-02,15316919,0,Pagado,0,Llanos,Yopal
1473,93,2022-10-18,2022-11-17,51334686,0,Pagado,0,Caribe,Santa Marta
1474,80,2024-05-30,2024-06-29,14681262,0,Pagado,0,Pacífico,Pasto
1475,174,2024-06-20,2024-09-18,1688006,704731,En mora,104,Eje Cafetero,Pereira
1476,150,2024-11-25,2025-01-24,3307696,3307696,Vigente,0,Santanderes,Barrancabermeja
1477,85,2023-04-29,2023-07-28,3472464,0,Pagado,0,Pacífico,Popayán
1478,65,2022-09-20,2022-11-19,9611690,0,Pagado,0,Eje Cafetero,Pereira
1479,40,2024-04-03,2024-07-02,7797064,6832092,En mora,182,Pacífico,Buenaventura
1480,126,2022-04-10,2022-05-10,8055467,0,Pagado,0,Caribe,Cartagena
1481,25,2022-10-03,2022-11-02,17962269,15945122,En mora,790,Pacífico,Buenaventura
1482,91,2023-05-05,2023-08-03,7437740,0,Pagado,0,Llanos,Yopal
1483,100,2024-10-30,2024-11-29,10439880,0,Pagado,0,Eje Cafetero,Manizales
1484,108,2022-07-05,2022-09-03,51330474,0,Pagado,0,Eje Cafetero,Armenia
1485,23,2022-12-08,2023-03-08,15672270,7273212,En mora,664,Santanderes,Bucaramanga
1486,74,2023-08-27,2023-11-25,3048864,1487304,En mora,402,Santanderes,Barrancabermeja
1487,20,2022-02-25,2022-03-27,1963888,0,Pagado,0,Pacífico,Popayán
1488,1,2024-01-22,2024-02-21,16902795,0,Pagado,0,Caribe,Barranquilla
1489,214,2022-02-25,2022-04-26,1610864,925157,En mora,980,Santanderes,Cúcuta
1490,51,2022-06-12,2022-09-10,28871868,0,Pagado,0,Llanos,Arauca
1491,8,2022-06-16,2022-08-15,54522570,40566935,En mora,869,Caribe,Sincelejo
1492,189,2024-11-29,2025-01-28,10191106,10191106,Vigente,0,Eje Cafetero,Manizales
1493,100,2023-09-27,2023-10-27,3858501,3749374,En mora,431,Eje Cafetero,Manizales
1494,140,2024-04-08,2024-05-08,20302300,14201284,En mora,237,Santanderes,Cúcuta
1495,184,2024-12-14,2025-02-12,8188144,8188144,Vigente,0,Eje Cafetero,Pereira
1496,9,2022-10-18,2023-01-16,13976250,7244220,En mora,715,Llanos,Villavicencio
1497,84,2024-08-30,2024-10-29,2220820,0,Pagado,0,Pacífico,Pasto
1498,93,2023-05-18,2023-07-17,3891237,0,Pagado,0,Caribe,Santa Marta
1499,154,2022-06-13,2022-08-12,2918496,1297991,En mora,872,Llanos,Villavicencio
1500,176,2023-09-11,2023-10-11,13427343,0,Pagado,0,Eje Cafetero,Pereira
1501,150,2022-04-27,2022-06-26,11010960,7716828,En mora,919,Santanderes,Barrancabermeja
1502,60,2024-11-23,2025-02-21,1997416,1997416,Vigente,0,Caribe,Valledupar
1503,131,2024-03-11,2024-04-10,93750,76002,En mora,265,Santanderes,Bucaramanga
1504,141,2022-04-01,2022-05-31,37879482,28334401,En mora,945,Santanderes,Bucaramanga
1505,149,2024-09-29,2024-11-28,2345744,1186531,En mora,33,Santanderes,Barrancabermeja
1506,211,2022-06-06,2022-07-06,14017995,0,Pagado,0,Llanos,Villavicencio
1507,171,2024-05-21,2024-06-20,11841678,0,Pagado,0,Caribe,Valledupar
1508,43,2024-05-12,2024-08-10,6568086,4053780,En mora,143,Pacífico,Buenaventura
1509,215,2024-09-02,2024-12-01,30818637,0,Pagado,0,Caribe,Barranquilla
1510,67,2023-04-10,2023-07-09,836919,0,Pagado,0,Pacífico,Popayán
1511,179,2024-11-30,2025-02-28,5541752,5541752,Vigente,0,Pacífico,Buenaventura
1512,28,2023-07-27,2023-10-25,1737717,0,Pagado,0,Caribe,Valledupar
1513,132,2024-10-14,2025-01-12,12190200,12190200,Vigente,0,Eje Cafetero,Pereira
1514,70,2023-10-13,2023-11-12,11008081,10996921,En mora,415,Pacífico,Buenaventura
1515,211,2022-10-19,2022-11-18,1447656,0,Pagado,0,Llanos,Villavicencio
1516,192,2024-05-17,2024-07-16,10114923,0,Pagado,0,Caribe,Cartagena
1517,214,2024-05-02,2024-07-01,4592880,0,Pagado,0,Santanderes,Cúcuta
1518,78,2024-01-10,2024-04-09,31958864,0,Pagado,0,Llanos,Yopal
1519,176,2024-03-24,2024-04-23,3333432,0,Pagado,0,Eje Cafetero,Pereira
1520,168,2022-02-25,2022-03-27,642960,474236,En mora,1010,Santanderes,Barrancabermeja
1521,204,2024-07-10,2024-09-08,18889003,0,Pagado,0,Santanderes,Cúcuta
1522,158,2023-11-16,2024-02-14,1644086,1642435,En mora,321,Pacífico,Pasto
1523,129,2024-04-22,2024-05-22,43374368,0,Pagado,0,Pacífico,Pasto
1524,44,2024-05-13,2024-06-12,46806480,0,Pagado,0,Caribe,Cartagena
1525,8,2023-08-25,2023-10-24,14471509,0,Pagado,0,Caribe,Sincelejo
1526,2,2024-09-28,2024-10-28,37975773,30580733,En mora,64,Llanos,Villavicencio
1527,204,2024-06-07,2024-08-06,3126960,0,Pagado,0,Santanderes,Cúcuta
1528,60,2022-12-18,2023-01-17,1402008,1002904,En mora,714,Caribe,Valledupar
1529,123,2023-10-31,2023-11-30,10199736,8753075,En mora,397,Caribe,Santa Marta
1530,31,2023-03-29,2023-06-27,27677428,0,Pagado,0,Eje Cafetero,Armenia
1531,147,2024-10-28,2025-01-26,31477938,31477938,Vigente,0,Llanos,Yopal
1532,182,2022-12-15,2023-02-13,7041286,0,Pagado,0,Santanderes,Cúcuta
1533,214,2022-08-08,2022-09-07,26275050,0,Pagado,0,Santanderes,Cúcuta
1534,17,2024-09-04,2024-11-03,7778733,0,Pagado,0,Eje Cafetero,Pereira
1535,14,2023-06-13,2023-07-13,17202400,11387828,En mora,537,Pacífico,Pasto
1536,147,2023-01-01,2023-03-02,16164428,0,Pagado,0,Llanos,Yopal
1537,28,2022-11-08,2023-02-06,841516,0,Pagado,0,Caribe,Valledupar
1538,153,2023-05-30,2023-08-28,2827344,0,Pagado,0,Caribe,Valledupar
1539,6,2022-12-04,2023-02-02,3261752,0,Pagado,0,Caribe,Barranquilla
1540,201,2023-06-13,2023-07-13,17202400,7872017,En mora,537,Caribe,Valledupar
1541,50,2024-10-04,2025-01-02,7208160,7208160,Vigente,0,Llanos,Villavicencio
1542,134,2024-02-19,2024-03-20,10272492,0,Pagado,0,Pacífico,Buenaventura
1543,4,2024-09-08,2024-11-07,4477715,3788576,En mora,54,Santanderes,Bucaramanga
1544,135,2022-12-17,2023-02-15,17037306,0,Pagado,0,Caribe,Sincelejo
1545,169,2024-03-07,2024-06-05,15925252,15100177,En mora,209,Pacífico,Pasto
1546,99,2022-01-11,2022-02-10,15629995,11814061,En mora,1055,Pacífico,Popayán
1547,107,2024-02-23,2024-05-23,20133025,13619746,En mora,222,Pacífico,Popayán
1548,94,2023-11-21,2023-12-21,11135280,0,Pagado,0,Caribe,Cartagena
1549,13,2024-05-26,2024-08-24,17015985,0,Pagado,0,Santanderes,Cúcuta
1550,77,2022-12-22,2023-01-21,27069216,19369508,En mora,710,Llanos,Yopal
1551,196,2024-05-11,2024-07-10,47901210,44511419,En mora,174,Llanos,Arauca
1552,5,2023-08-20,2023-11-18,33769957,0,Pagado,0,Pacífico,Popayán
1553,17,2022-04-24,2022-05-24,25783420,0,Pagado,0,Eje Cafetero,Pereira
1554,86,2023-12-20,2024-01-19,1988400,983260,En mora,347,Llanos,Villavicencio
1555,11,2023-02-26,2023-04-27,7813044,6938882,En mora,614,Pacífico,Pasto
1556,34,2024-03-21,2024-04-20,1051002,0,Pagado,0,Caribe,Cartagena
1557,213,2024-02-18,2024-04-18,3035652,2622424,En mora,257,Caribe,Sincelejo
1558,202,2023-10-19,2024-01-17,3563040,0,Pagado,0,Eje Cafetero,Pereira
1559,103,2024-10-24,2024-11-23,1830050,0,Pagado,0,Pacífico,Popayán
1560,129,2023-10-29,2023-11-28,719871,0,Pagado,0,Pacífico,Pasto
1561,120,2022-11-18,2023-02-16,1931748,0,Pagado,0,Eje Cafetero,Armenia
1562,144,2022-11-10,2022-12-10,37821655,0,Pagado,0,Llanos,Arauca
1563,201,2023-12-23,2024-03-22,13096886,0,Pagado,0,Caribe,Valledupar
1564,88,2023-03-04,2023-06-02,4846800,0,Pagado,0,Llanos,Yopal
1565,213,2022-04-22,2022-05-22,47163508,0,Pagado,0,Caribe,Sincelejo
1566,112,2024-03-29,2024-04-28,9987523,0,Pagado,0,Caribe,Sincelejo
1567,207,2023-11-25,2024-01-24,1399893,0,Pagado,0,Pacífico,Buenaventura
1568,1,2024-06-05,2024-07-05,1385438,0,Pagado,0,Caribe,Barranquilla
1569,60,2024-11-12,2024-12-12,89490,89349,En mora,19,Caribe,Valledupar
1570,105,2024-10-02,2024-11-01,19175176,0,Pagado,0,Eje Cafetero,Pereira
1571,202,2022-04-24,2022-05-24,25783420,0,Pagado,0,Eje Cafetero,Pereira
1572,44,2024-02-18,2024-04-18,1334850,776825,En mora,257,Caribe,Cartagena
1573,23,2022-06-10,2022-07-10,15554910,0,Pagado,0,Santanderes,Bucaramanga
1574,129,2022-06-16,2022-07-16,27370896,0,Pagado,0,Pacífico,Pasto
1575,120,2024-01-29,2024-04-28,11174900,0,Pagado,0,Eje Cafetero,Armenia
1576,25,2024-06-15,2024-07-15,658335,0,Pagado,0,Pacífico,Buenaventura
1577,31,2024-01-04,2024-03-04,3045600,0,Pagado,0,Eje Cafetero,Armenia
1578,95,2023-03-30,2023-04-29,14607712,0,Pagado,0,Pacífico,Cali
1579,131,2023-07-16,2023-09-14,41098406,0,Pagado,0,Santanderes,Bucaramanga
1580,12,2022-11-14,2023-01-13,29925456,16118333,En mora,718,Caribe,Sincelejo
1581,158,2024-10-10,2025-01-08,42229368,42229368,Vigente,0,Pacífico,Pasto
1582,51,2024-11-17,2024-12-17,27737282,0,Pagado,0,Llanos,Arauca
1583,183,2022-03-13,2022-05-12,2170740,0,Pagado,0,Pacífico,Popayán
1584,204,2022-03-17,2022-05-16,332885,0,Pagado,0,Santanderes,Cúcuta
1585,84,2022-05-23,2022-06-22,7727430,0,Pagado,0,Pacífico,Pasto
1586,156,2024-09-16,2024-10-16,755060,0,Pagado,0,Pacífico,Pasto
1587,105,2022-12-10,2023-01-09,9133260,0,Pagado,0,Eje Cafetero,Pereira
